customerID,gender,SeniorCitizen,Partner,Dependents,tenure,MonthlyCharges,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges,Churn,tenure_group,avg_charge_per_month,services_count,is_auto_pay,is_high_monthly_charge
3146-MSEGF,Female,Yes,Yes,Yes,72,88.05,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),6425.65,No,25+,89.2451388888889,6,1,1
4080-OGPJL,Female,No,No,No,8,71.15,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,563.65,Yes,7-12,70.45625,3,0,0
1095-WGNGG,Female,No,Yes,No,61,101.05,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),5971.25,No,25+,97.8893442622951,3,1,1
2636-SJDOU,Male,No,No,No,64,84.3,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),5289.05,No,25+,82.64140625,2,1,1
1131-QQZEB,Male,Yes,Yes,No,71,23.95,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),1756.2,No,25+,24.7352112676056,0,1,0
5716-EZXZN,Female,No,Yes,Yes,65,99.05,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),6416.7,No,25+,98.7184615384615,4,1,1
6837-BJYDQ,Male,No,No,No,3,19.6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,61.35,No,0-6,20.45,0,0,0
2135-RXIHG,Male,No,No,No,1,45.65,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,Yes,0-6,45.65,0,0,0
6440-DKQGE,Male,No,No,Yes,30,64.5,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),1929.95,No,25+,64.3316666666667,3,1,0
3466-BYAVD,Male,No,Yes,Yes,15,69.5,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,1071.4,No,13-24,71.4266666666667,4,0,0
3780-YVMFA,Female,No,Yes,Yes,8,68.55,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,564.35,No,7-12,70.54375,3,0,0
3874-EQOEP,Male,No,No,No,7,95.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,655.5,Yes,7-12,93.6428571428571,2,0,1
1679-JRFBR,Female,No,Yes,Yes,70,108.15,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),7930.55,No,25+,113.293571428571,5,1,1
9073-ZZIAY,Male,No,Yes,Yes,62,86.1,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,5215.25,No,25+,84.116935483871,6,0,1
3077-RSNTJ,Female,No,Yes,Yes,6,19.7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,113.5,No,0-6,18.9166666666667,0,0,0
6551-GNYDG,Female,No,Yes,Yes,14,80.9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),1152.8,No,13-24,82.3428571428571,1,1,1
9167-APMXZ,Female,No,No,No,22,84.15,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),1821.95,No,13-24,82.8159090909091,1,1,1
2749-CTKAJ,Male,No,Yes,Yes,22,20.15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,419.9,No,13-24,19.0863636363636,0,0,0
6371-NZYEG,Male,No,Yes,Yes,16,64.25,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,1024.0,No,13-24,64.0,3,0,0
7554-NEWDD,Male,No,No,No,10,25.7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),251.6,No,7-12,25.16,0,1,0
8992-VONJD,Female,No,No,Yes,13,56.0,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,764.55,No,13-24,58.8115384615385,2,0,0
0867-MKZVY,Female,No,Yes,No,20,82.4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,1592.35,Yes,13-24,79.6175,1,0,1
4482-EWFMI,Female,No,No,No,2,69.7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,135.2,No,0-6,67.6,0,0,0
4648-YPBTM,Male,No,No,No,53,73.9,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),3958.25,No,25+,74.6839622641509,4,1,0
2907-ILJBN,Female,No,Yes,Yes,11,20.6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,233.9,No,7-12,21.2636363636364,0,0,0
6345-FZOQH,Male,No,Yes,No,69,19.9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1363.45,No,25+,19.7601449275362,0,0,0
3376-BMGFE,Female,No,No,No,4,70.9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),273.0,Yes,0-6,68.25,0,1,0
5997-OPVFA,Male,No,Yes,No,72,89.05,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),6254.45,No,25+,86.8673611111111,6,1,1
3445-HXXGF,Male,Yes,Yes,No,58,45.3,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,2651.2,Yes,25+,45.7103448275862,3,0,0
1159-WFSGR,Female,No,Yes,Yes,16,20.4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,321.4,No,13-24,20.0875,0,0,0
7654-YWJUF,Male,No,Yes,No,43,84.25,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),3539.25,No,25+,82.3081395348837,3,1,1
1875-QIVME,Female,No,Yes,No,2,104.4,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,242.8,Yes,0-6,121.4,4,0,1
6727-IOTLZ,Male,No,Yes,No,14,81.95,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,1181.75,No,13-24,84.4107142857143,5,0,1
0691-JVSYA,Female,No,Yes,No,53,94.85,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),5000.2,Yes,25+,94.3433962264151,3,1,1
5918-VUKWP,Female,No,No,No,32,20.55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),654.55,No,25+,20.4546875,0,1,0
1744-JHKYS,Female,No,Yes,No,34,24.7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,780.2,No,25+,22.9470588235294,0,0,0
2656-FMOKZ,Female,Yes,No,No,15,74.45,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1145.7,Yes,13-24,76.38,0,0,0
2070-FNEXE,Female,Yes,No,No,7,76.45,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),503.6,Yes,7-12,71.9428571428572,1,1,0
5947-SGKCL,Female,No,Yes,Yes,15,105.35,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1559.25,No,13-24,103.95,4,1,1
3712-PKXZA,Male,No,Yes,No,61,20.55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),1252.0,No,25+,20.5245901639344,0,1,0
6317-YPKDH,Female,No,No,No,1,29.95,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,Yes,0-6,29.95,1,1,0
6582-OIVSP,Female,No,No,No,1,45.3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.3,No,0-6,45.3,0,0,0
9367-WXLCH,Male,No,No,No,8,84.5,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),662.65,Yes,7-12,82.83125,1,1,1
5524-KHNJP,Male,No,Yes,Yes,33,74.75,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),2453.3,No,25+,74.3424242424242,4,1,0
1918-ZBFQJ,Female,No,No,No,13,79.25,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,1111.65,Yes,13-24,85.5115384615385,2,0,0
1024-GUALD,Female,No,Yes,No,1,24.8,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,Yes,0-6,24.8,0,0,0
4827-USJHP,Male,No,No,No,20,51.8,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,1023.85,No,13-24,51.1925,1,0,0
8167-GJLRN,Male,No,No,No,3,30.4,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,82.15,No,0-6,27.3833333333333,1,0,0
0956-SYCWG,Female,No,No,No,13,19.65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,244.8,No,13-24,18.8307692307692,0,0,0
8017-UVSZU,Female,No,Yes,No,40,56.6,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),2379.1,No,25+,59.4775,1,1,0
7100-FQPRV,Male,No,Yes,Yes,43,71.9,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),3173.35,No,25+,73.7988372093023,3,1,0
2472-OVKUP,Male,No,Yes,No,6,91.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,531.0,Yes,0-6,88.5,3,0,1
2984-RGEYA,Female,No,Yes,Yes,69,19.75,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),1375.4,No,25+,19.9333333333333,0,1,0
9680-NIAUV,Female,No,Yes,Yes,72,109.7,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),8129.3,No,25+,112.906944444444,5,1,1
2146-EGVDT,Male,No,Yes,Yes,59,19.3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),1192.7,No,25+,20.2152542372881,0,1,0
2604-IJPDU,Female,No,Yes,No,20,96.55,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,1901.65,No,13-24,95.0825,4,0,1
9178-JHUVJ,Male,No,Yes,Yes,24,24.1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),587.4,No,13-24,24.475,0,1,0
6168-YBYNP,Male,No,No,No,59,111.35,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,6519.75,No,25+,110.504237288136,5,0,1
7255-SSFBC,Male,No,Yes,Yes,72,112.25,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),8041.65,No,25+,111.689583333333,5,1,1
3645-DEYGF,Male,No,No,Yes,1,20.75,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.75,No,0-6,20.75,0,0,0
9323-HGFWY,Female,No,Yes,No,27,101.9,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),2681.15,No,25+,99.3018518518519,4,1,1
8544-GOQSH,Female,No,No,No,14,80.05,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),1112.3,No,13-24,79.45,2,1,1
3363-DTIVD,Male,No,Yes,Yes,71,105.55,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,7405.5,No,25+,104.302816901408,4,0,1
7018-WBJNK,Male,No,No,Yes,13,78.3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),1033.95,No,13-24,79.5346153846154,1,1,0
9142-KZXOP,Male,No,No,No,44,68.85,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),2958.95,No,25+,67.2488636363636,0,1,0
7674-YTAFD,Female,No,No,No,33,79.95,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),2684.85,No,25+,81.3590909090909,2,1,0
6348-SNFUS,Male,No,Yes,Yes,72,55.45,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),4179.2,No,25+,58.0444444444444,5,1,0
1285-OKIPP,Male,No,No,No,1,79.9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,79.9,Yes,0-6,79.9,1,0,0
7825-ECJRF,Female,No,No,No,19,106.6,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1934.45,Yes,13-24,101.813157894737,5,0,1
1347-KTTTA,Male,No,Yes,No,64,102.45,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),6654.1,No,25+,103.9703125,5,1,1
7841-TZDMQ,Male,No,No,No,2,46.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),84.5,Yes,0-6,42.25,0,1,0
4195-NZGTA,Female,No,No,No,1,25.25,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.25,No,0-6,25.25,0,0,0
7157-SMCFK,Male,No,No,Yes,61,19.75,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1124.2,No,25+,18.4295081967213,0,0,0
4709-LKHYG,Female,No,Yes,Yes,29,20.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,540.05,No,25+,18.6224137931034,0,0,0
2504-DSHIH,Male,Yes,Yes,No,23,86.8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,1975.85,No,13-24,85.9065217391304,1,0,1
0699-NDKJM,Female,No,Yes,No,57,58.75,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),3437.45,No,25+,60.3061403508772,5,1,0
9286-BHDQG,Male,No,Yes,Yes,72,45.25,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),3139.8,No,25+,43.6083333333333,4,1,0
0230-WEQUW,Male,No,Yes,No,66,56.6,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),3789.2,No,25+,57.4121212121212,5,1,0
2040-LDIWQ,Male,No,Yes,Yes,65,84.2,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),5324.5,No,25+,81.9153846153846,5,1,1
6496-JDSSB,Female,No,No,No,8,80.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),624.6,No,7-12,78.075,1,1,1
9408-SSNVZ,Female,No,No,No,4,70.15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,268.35,Yes,0-6,67.0875,0,0,0
4443-EMBNA,Female,No,Yes,No,71,24.75,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),1836.9,No,25+,25.8718309859155,0,1,0
6469-MRVET,Male,No,Yes,Yes,1,20.2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.2,No,0-6,20.2,0,0,0
0742-MOABM,Male,No,Yes,No,4,50.05,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,179.35,Yes,0-6,44.8375,1,0,0
5961-VUSRV,Female,No,No,No,12,19.35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),219.35,No,7-12,18.2791666666667,0,1,0
6778-JFCMK,Male,No,No,No,24,50.6,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,1288.75,No,13-24,53.6979166666667,3,0,0
6341-JVQGF,Female,No,Yes,Yes,31,81.15,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,2545.75,No,25+,82.1209677419355,5,0,1
2232-DMLXU,Female,No,Yes,No,1,55.2,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.2,Yes,0-6,55.2,1,0,0
4811-JBUVU,Male,No,No,No,30,89.9,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),2723.15,No,25+,90.7716666666667,2,1,1
0945-TSONX,Female,No,Yes,Yes,47,85.3,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),4107.25,No,25+,87.3882978723404,5,1,1
2651-ZCBXV,Male,No,No,No,54,108.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),5760.65,No,25+,106.678703703704,5,1,1
3316-UWXUY,Male,No,No,No,50,93.5,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),4747.5,No,25+,94.95,4,1,1
8937-RDTHP,Male,No,No,No,1,84.6,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,84.6,Yes,0-6,84.6,2,0,1
7083-MIOPC,Female,No,No,No,72,20.25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),1566.9,No,25+,21.7625,0,1,0
1984-GPTEH,Female,No,No,No,29,25.15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,702.0,No,25+,24.2068965517241,0,0,0
1251-KRREG,Male,No,No,No,2,54.4,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,114.1,Yes,0-6,57.05,1,0,0
0621-JFHOL,Female,No,No,No,10,29.6,No,No phone service,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,299.05,No,7-12,29.905,1,0,0
9903-LYSAB,Male,No,Yes,No,18,73.15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1305.95,No,13-24,72.5527777777778,0,0,0
0094-OIFMO,Female,Yes,No,No,11,95.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1120.3,Yes,7-12,101.845454545455,3,0,1
9227-UAQFT,Male,No,No,No,16,19.75,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,284.35,No,13-24,17.771875,0,0,0
7301-ABVAD,Female,No,No,No,72,86.6,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),6350.5,No,25+,88.2013888888889,5,1,1
6614-FHDBO,Male,No,No,No,72,109.2,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),7878.3,No,25+,109.420833333333,5,1,1
7576-ASEJU,Female,No,Yes,Yes,41,74.7,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),3187.65,No,25+,77.7475609756098,4,1,0
9058-HRZSV,Female,Yes,Yes,No,65,94.4,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,6126.15,No,25+,94.2484615384615,4,0,1
4522-AKYLR,Female,Yes,No,No,13,54.8,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,731.3,No,13-24,56.2538461538461,2,0,0
0221-WMXNQ,Male,Yes,No,No,4,75.35,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,273.4,No,0-6,68.35,1,0,0
0303-UNCIP,Male,No,No,No,41,65.0,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,2531.8,No,25+,61.7512195121951,2,0,0
9947-OTFQU,Male,Yes,No,No,15,74.4,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,1074.3,Yes,13-24,71.62,1,0,0
0322-YINQP,Male,No,No,No,1,48.55,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.55,Yes,0-6,48.55,1,0,0
0959-WHOKV,Male,No,No,No,42,99.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,4298.45,No,25+,102.344047619048,4,0,1
4075-JFPGR,Female,No,Yes,No,51,93.5,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,4619.55,No,25+,90.5794117647059,4,0,1
4629-NRXKX,Female,No,Yes,Yes,2,70.4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,147.15,Yes,0-6,73.575,0,0,0
9514-JDSKI,Male,Yes,Yes,No,1,40.2,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,40.2,Yes,0-6,40.2,2,0,0
3282-ZISZV,Male,No,No,Yes,32,83.7,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),2633.3,No,25+,82.290625,5,1,1
3675-YDUPJ,Male,No,No,No,10,19.85,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,193.05,No,7-12,19.305,0,0,0
4111-BNXIF,Female,No,Yes,Yes,67,59.55,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,4103.9,No,25+,61.2522388059701,5,0,0
7017-VFHAY,Female,No,Yes,Yes,61,115.1,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),7008.15,No,25+,114.887704918033,6,1,1
6655-LHBYW,Male,No,No,No,50,114.35,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),5791.1,No,25+,115.822,6,1,1
4959-JOSRX,Female,No,Yes,No,2,44.6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.55,Yes,0-6,40.275,0,1,0
5046-NUHWD,Female,Yes,Yes,No,29,45.0,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,1228.65,No,25+,42.3672413793104,3,0,0
7273-TEFQD,Male,Yes,No,No,3,41.15,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,132.2,Yes,0-6,44.0666666666667,2,0,0
3606-TWKGI,Male,Yes,No,No,13,106.9,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1364.3,Yes,13-24,104.946153846154,4,0,1
7529-ZDFXI,Male,Yes,Yes,No,57,89.85,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,4925.35,No,25+,86.409649122807,2,0,1
7605-BDWDC,Female,No,No,No,31,49.85,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),1520.1,No,25+,49.0354838709677,4,1,0
1950-KSVVJ,Female,No,Yes,No,45,113.3,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,5032.25,No,25+,111.827777777778,6,0,1
0123-CRBRT,Female,No,Yes,Yes,61,88.1,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,5526.75,No,25+,90.6024590163934,6,0,1
6292-TOSSS,Male,No,No,No,50,24.9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),1195.25,No,25+,23.905,0,1,0
3197-ARFOY,Female,Yes,No,No,19,105.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,2007.25,No,13-24,105.644736842105,5,0,1
6323-AYBRX,Male,No,No,No,59,19.35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1099.6,Yes,25+,18.6372881355932,0,0,0
7014-ZZXAW,Female,No,Yes,No,71,24.25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),1732.95,No,25+,24.4077464788732,0,1,0
4385-GZQXV,Female,Yes,No,No,16,94.45,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1511.2,Yes,13-24,94.45,3,0,1
7633-MVPUY,Male,No,Yes,No,57,59.75,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,3450.15,No,25+,60.5289473684211,3,0,0
6366-ZGQGL,Male,No,No,No,1,24.8,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),24.8,Yes,0-6,24.8,0,1,0
4716-HHKQH,Male,Yes,Yes,No,20,107.05,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,2172.05,No,13-24,108.6025,4,0,1
5940-AHUHD,Male,No,No,No,1,70.6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.6,Yes,0-6,70.6,0,0,0
6432-TWQLB,Male,No,Yes,No,5,85.4,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,401.1,Yes,0-6,80.22,2,0,1
4484-GLZOU,Female,No,Yes,No,52,105.05,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,5624.85,Yes,25+,108.170192307692,4,0,1
3179-GBRWV,Male,Yes,Yes,No,21,64.95,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),1339.8,No,13-24,63.8,3,1,0
