customerID,gender,SeniorCitizen,Partner,Dependents,tenure,MonthlyCharges,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges,Churn
1159-WFSGR,Female,No,Yes,Yes,16,20.4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,321.4,No
7654-YWJUF,Male,No,Yes,No,43,84.25,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),3539.25,No
1875-QIVME,Female,No,Yes,No,2,104.4,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,242.8,Yes
6727-IOTLZ,Male,No,Yes,No,14,81.95,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,1181.75,No
0691-JVSYA,Female,No,Yes,No,53,94.85,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),5000.2,Yes
5918-VUKWP,Female,No,No,No,32,20.55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),654.55,No
1744-JHKYS,Female,No,Yes,No,34,24.7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,780.2,No
2656-FMOKZ,Female,Yes,No,No,15,74.45,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1145.7,Yes
2070-FNEXE,Female,Yes,No,No,7,76.45,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),503.6,Yes
5947-SGKCL,Female,No,Yes,Yes,15,105.35,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1559.25,No
3712-PKXZA,Male,No,Yes,No,61,20.55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),1252.0,No
6317-YPKDH,Female,No,No,No,1,29.95,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,Yes
6582-OIVSP,Female,No,No,No,1,45.3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.3,No
9367-WXLCH,Male,No,No,No,8,84.5,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),662.65,Yes
5524-KHNJP,Male,No,Yes,Yes,33,74.75,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),2453.3,No
1918-ZBFQJ,Female,No,No,No,13,79.25,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,1111.65,Yes
1024-GUALD,Female,No,Yes,No,1,24.8,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,Yes
4827-USJHP,Male,No,No,No,20,51.8,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,1023.85,No
8167-GJLRN,Male,No,No,No,3,30.4,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,82.15,No
0956-SYCWG,Female,No,No,No,13,19.65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,244.8,No
8017-UVSZU,Female,No,Yes,No,40,56.6,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),2379.1,No
7100-FQPRV,Male,No,Yes,Yes,43,71.9,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),3173.35,No
2472-OVKUP,Male,No,Yes,No,6,91.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,531.0,Yes
2984-RGEYA,Female,No,Yes,Yes,69,19.75,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),1375.4,No
9680-NIAUV,Female,No,Yes,Yes,72,109.7,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),8129.3,No
2146-EGVDT,Male,No,Yes,Yes,59,19.3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),1192.7,No
2604-IJPDU,Female,No,Yes,No,20,96.55,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,1901.65,No
9178-JHUVJ,Male,No,Yes,Yes,24,24.1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),587.4,No
6168-YBYNP,Male,No,No,No,59,111.35,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,6519.75,No
7255-SSFBC,Male,No,Yes,Yes,72,112.25,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),8041.65,No
3645-DEYGF,Male,No,No,Yes,1,20.75,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.75,No
9323-HGFWY,Female,No,Yes,No,27,101.9,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),2681.15,No
8544-GOQSH,Female,No,No,No,14,80.05,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),1112.3,No
3363-DTIVD,Male,No,Yes,Yes,71,105.55,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,7405.5,No
7018-WBJNK,Male,No,No,Yes,13,78.3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),1033.95,No
9142-KZXOP,Male,No,No,No,44,68.85,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),2958.95,No
7674-YTAFD,Female,No,No,No,33,79.95,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),2684.85,No
6348-SNFUS,Male,No,Yes,Yes,72,55.45,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),4179.2,No
1285-OKIPP,Male,No,No,No,1,79.9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,79.9,Yes
7825-ECJRF,Female,No,No,No,19,106.6,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1934.45,Yes
1347-KTTTA,Male,No,Yes,No,64,102.45,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),6654.1,No
7841-TZDMQ,Male,No,No,No,2,46.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),84.5,Yes
4195-NZGTA,Female,No,No,No,1,25.25,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.25,No
7157-SMCFK,Male,No,No,Yes,61,19.75,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1124.2,No
4709-LKHYG,Female,No,Yes,Yes,29,20.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,540.05,No
2504-DSHIH,Male,Yes,Yes,No,23,86.8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,1975.85,No
0699-NDKJM,Female,No,Yes,No,57,58.75,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),3437.45,No
9286-BHDQG,Male,No,Yes,Yes,72,45.25,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),3139.8,No
0230-WEQUW,Male,No,Yes,No,66,56.6,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),3789.2,No
2040-LDIWQ,Male,No,Yes,Yes,65,84.2,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),5324.5,No
6496-JDSSB,Female,No,No,No,8,80.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),624.6,No
9408-SSNVZ,Female,No,No,No,4,70.15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,268.35,Yes
4443-EMBNA,Female,No,Yes,No,71,24.75,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),1836.9,No
6469-MRVET,Male,No,Yes,Yes,1,20.2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.2,No
0742-MOABM,Male,No,Yes,No,4,50.05,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,179.35,Yes
5961-VUSRV,Female,No,No,No,12,19.35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),219.35,No
6778-JFCMK,Male,No,No,No,24,50.6,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,1288.75,No
6341-JVQGF,Female,No,Yes,Yes,31,81.15,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,2545.75,No
2232-DMLXU,Female,No,Yes,No,1,55.2,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.2,Yes
4811-JBUVU,Male,No,No,No,30,89.9,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),2723.15,No
0945-TSONX,Female,No,Yes,Yes,47,85.3,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),4107.25,No
2651-ZCBXV,Male,No,No,No,54,108.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),5760.65,No
3316-UWXUY,Male,No,No,No,50,93.5,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),4747.5,No
8937-RDTHP,Male,No,No,No,1,84.6,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,84.6,Yes
7083-MIOPC,Female,No,No,No,72,20.25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),1566.9,No
1984-GPTEH,Female,No,No,No,29,25.15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,702.0,No
1251-KRREG,Male,No,No,No,2,54.4,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,114.1,Yes
0621-JFHOL,Female,No,No,No,10,29.6,No,No phone service,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,299.05,No
9903-LYSAB,Male,No,Yes,No,18,73.15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1305.95,No
0094-OIFMO,Female,Yes,No,No,11,95.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1120.3,Yes
9227-UAQFT,Male,No,No,No,16,19.75,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,284.35,No
7301-ABVAD,Female,No,No,No,72,86.6,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),6350.5,No
6614-FHDBO,Male,No,No,No,72,109.2,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),7878.3,No
7576-ASEJU,Female,No,Yes,Yes,41,74.7,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),3187.65,No
9058-HRZSV,Female,Yes,Yes,No,65,94.4,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,6126.15,No
4522-AKYLR,Female,Yes,No,No,13,54.8,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,731.3,No
0221-WMXNQ,Male,Yes,No,No,4,75.35,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,273.4,No
0303-UNCIP,Male,No,No,No,41,65.0,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,2531.8,No
9947-OTFQU,Male,Yes,No,No,15,74.4,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,1074.3,Yes
0322-YINQP,Male,No,No,No,1,48.55,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.55,Yes
0959-WHOKV,Male,No,No,No,42,99.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,4298.45,No
4075-JFPGR,Female,No,Yes,No,51,93.5,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,4619.55,No
4629-NRXKX,Female,No,Yes,Yes,2,70.4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,147.15,Yes
9514-JDSKI,Male,Yes,Yes,No,1,40.2,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,40.2,Yes
3282-ZISZV,Male,No,No,Yes,32,83.7,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),2633.3,No
3675-YDUPJ,Male,No,No,No,10,19.85,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,193.05,No
4111-BNXIF,Female,No,Yes,Yes,67,59.55,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,4103.9,No
7017-VFHAY,Female,No,Yes,Yes,61,115.1,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),7008.15,No
6655-LHBYW,Male,No,No,No,50,114.35,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),5791.1,No
4959-JOSRX,Female,No,Yes,No,2,44.6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.55,Yes
5046-NUHWD,Female,Yes,Yes,No,29,45.0,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,1228.65,No
7273-TEFQD,Male,Yes,No,No,3,41.15,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,132.2,Yes
3606-TWKGI,Male,Yes,No,No,13,106.9,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1364.3,Yes
7529-ZDFXI,Male,Yes,Yes,No,57,89.85,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,4925.35,No
7605-BDWDC,Female,No,No,No,31,49.85,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),1520.1,No
1950-KSVVJ,Female,No,Yes,No,45,113.3,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,5032.25,No
0123-CRBRT,Female,No,Yes,Yes,61,88.1,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,5526.75,No
6292-TOSSS,Male,No,No,No,50,24.9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),1195.25,No
3197-ARFOY,Female,Yes,No,No,19,105.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,2007.25,No
6323-AYBRX,Male,No,No,No,59,19.35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1099.6,Yes
7014-ZZXAW,Female,No,Yes,No,71,24.25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),1732.95,No
4385-GZQXV,Female,Yes,No,No,16,94.45,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1511.2,Yes
7633-MVPUY,Male,No,Yes,No,57,59.75,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,3450.15,No
6366-ZGQGL,Male,No,No,No,1,24.8,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),24.8,Yes
4716-HHKQH,Male,Yes,Yes,No,20,107.05,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,2172.05,No
5940-AHUHD,Male,No,No,No,1,70.6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.6,Yes
6432-TWQLB,Male,No,Yes,No,5,85.4,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,401.1,Yes
4484-GLZOU,Female,No,Yes,No,52,105.05,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,5624.85,Yes
3179-GBRWV,Male,Yes,Yes,No,21,64.95,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),1339.8,No
8645-KWHJO,Male,No,No,No,14,55.0,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,771.95,No
4130-MZLCC,Female,No,No,No,5,50.55,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),244.75,No
0314-TKOSI,Female,No,No,No,6,55.15,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,322.9,No
8229-MYEJZ,Female,No,No,No,10,51.2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,498.25,No
2080-SRCDE,Female,No,No,Yes,1,25.4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.4,No
9577-WJVCQ,Female,No,No,No,68,54.45,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,3687.75,No
9512-UIBFX,Male,No,Yes,Yes,18,95.15,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,1779.95,Yes
6202-DYYFX,Female,No,No,No,22,76.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),1783.6,No
3808-HFKDE,Female,No,No,No,20,44.35,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,927.15,No
5583-SXDAG,Male,No,Yes,No,1,70.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.0,Yes
3488-PGMQJ,Male,Yes,No,No,8,74.5,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,606.55,Yes
3580-REOAC,Male,No,No,No,10,44.85,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),435.4,Yes
7534-BFESC,Male,Yes,No,No,24,76.1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1712.7,Yes
3727-OWVYD,Male,No,No,No,35,61.2,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,2021.2,No
2294-SALNE,Male,No,Yes,Yes,23,86.8,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,1940.8,No
4847-TAJYI,Female,Yes,No,No,6,89.35,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,567.8,No
1563-IWQEX,Female,No,No,No,12,19.7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,220.35,No
8203-XJZRC,Male,No,No,No,1,20.25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,No
6556-DBKZF,Female,No,Yes,Yes,71,76.05,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,5436.45,No
6851-WEFYX,Male,Yes,Yes,No,35,100.8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,3437.5,No
2985-JUUBZ,Male,No,Yes,Yes,40,74.55,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,3015.75,No
6390-DSAZX,Female,No,No,Yes,1,73.6,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.6,Yes
0895-LMRSF,Male,No,No,No,23,64.9,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),1509.8,No
8098-LLAZX,Female,Yes,No,No,4,95.45,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,396.1,Yes
8266-VBFQL,Male,No,No,No,4,90.4,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,356.65,No
8181-YHCMF,Female,No,Yes,Yes,68,60.3,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),4109.0,No
2240-HSJQD,Male,No,No,Yes,38,81.85,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,3141.7,No
1248-DYXUB,Male,No,Yes,Yes,52,24.8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1229.1,No
0265-EDXBD,Male,Yes,Yes,No,32,74.9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,2303.35,Yes
4115-BNPJY,Male,No,Yes,Yes,29,75.55,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,2054.4,No
3167-SNQPL,Male,Yes,Yes,Yes,38,101.15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,3741.85,No
4091-TVOCN,Male,No,No,Yes,48,78.75,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),3682.45,No
1098-TDVUQ,Female,No,No,No,1,19.25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.25,No
7277-OZCGZ,Female,No,No,No,22,89.05,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,1886.25,No
1557-EMYVT,Female,No,No,No,43,115.05,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),4895.1,No
2799-ARNLO,Female,Yes,Yes,No,5,69.35,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,341.6,No
7563-BIUPC,Male,No,No,No,5,80.6,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,415.55,Yes
5027-YOCXN,Male,No,Yes,Yes,51,110.05,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),5686.4,No
3973-SKMLN,Male,No,No,No,71,19.9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),1355.1,No
2321-OMBXY,Female,No,Yes,Yes,38,80.3,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),3058.65,Yes
2840-XANRC,Male,Yes,Yes,No,24,93.15,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,2231.05,Yes
6745-JEFZB,Male,No,Yes,No,35,91.5,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),3236.35,No
5020-ZSTTY,Female,Yes,No,No,54,82.45,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),4350.1,Yes
9880-TDQAC,Female,No,Yes,Yes,72,60.0,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,4264.0,No
8705-WZCYL,Male,No,No,No,1,44.8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.8,No
7102-JJVTX,Female,No,Yes,Yes,9,48.6,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,422.3,No
8626-PTQGE,Male,No,No,No,69,60.05,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),4176.7,No
4983-CLMLV,Female,No,Yes,No,52,102.7,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),5138.1,No
5701-YVSVF,Female,Yes,Yes,No,11,82.9,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,880.05,No
5804-LEPIM,Female,Yes,No,No,2,70.35,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,139.05,Yes
5697-GOMBF,Female,Yes,Yes,Yes,28,35.9,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,973.65,No
